file,type,severity,time_us,module,message,cluster
dsi3_crm.log,UVM,UVM_INFO,471302.51755,crm_fill_buffer_seq,CRM TRANSMIT nummber 63,-1
dsi3_crm.log,UVM,UVM_INFO,471819.83755,crm_fill_buffer_seq,CRM TRANSMIT nummber 64,-1
dsi3_crm.log,UVM,UVM_INFO,472337.15755,crm_fill_buffer_seq,CRM TRANSMIT nummber 65,-1
dsi3_crm.log,UVM,UVM_INFO,472854.47755,crm_fill_buffer_seq,CRM TRANSMIT nummber 66,-1
dsi3_crm.log,UVM,UVM_INFO,473371.79755,crm_fill_buffer_seq,CRM TRANSMIT nummber 67,-1
dsi3_crm.log,UVM,UVM_INFO,473889.11755,crm_fill_buffer_seq,CRM TRANSMIT nummber 68,-1
dsi3_crm.log,UVM,UVM_INFO,474406.43755,crm_fill_buffer_seq,CRM TRANSMIT nummber 69,-1
dsi3_crm.log,UVM,UVM_INFO,474923.75755,crm_fill_buffer_seq,CRM TRANSMIT nummber 70,-1
dsi3_crm.log,UVM,UVM_INFO,475441.07755,crm_fill_buffer_seq,CRM TRANSMIT nummber 71,-1
dsi3_crm.log,UVM,UVM_INFO,475958.39755,crm_fill_buffer_seq,CRM TRANSMIT nummber 72,-1
dsi3_crm.log,UVM,UVM_INFO,476475.71755,crm_fill_buffer_seq,CRM TRANSMIT nummber 73,-1
dsi3_crm.log,UVM,UVM_INFO,476993.03755,crm_fill_buffer_seq,CRM TRANSMIT nummber 74,-1
dsi3_crm.log,UVM,UVM_INFO,477510.35755,crm_fill_buffer_seq,CRM TRANSMIT nummber 75,-1
dsi3_crm.log,UVM,UVM_INFO,478027.67755,crm_fill_buffer_seq,CRM TRANSMIT nummber 76,-1
dsi3_crm.log,UVM,UVM_INFO,478544.99755,crm_fill_buffer_seq,CRM TRANSMIT nummber 77,-1
dsi3_crm.log,UVM,UVM_INFO,479062.31755,crm_fill_buffer_seq,CRM TRANSMIT nummber 78,-1
dsi3_crm.log,UVM,UVM_INFO,479579.63755,crm_fill_buffer_seq,CRM TRANSMIT nummber 79,-1
dsi3_crm.log,UVM,UVM_INFO,480096.95755,crm_fill_buffer_seq,CRM TRANSMIT nummber 80,-1
dsi3_crm.log,UVM,UVM_INFO,480614.27755,crm_fill_buffer_seq,CRM TRANSMIT nummber 81,-1
dsi3_crm.log,UVM,UVM_INFO,481131.59755,crm_fill_buffer_seq,CRM TRANSMIT nummber 82,-1
dsi3_crm.log,UVM,UVM_INFO,481648.91755,crm_fill_buffer_seq,CRM TRANSMIT nummber 83,-1
dsi3_crm.log,UVM,UVM_INFO,482166.23755,crm_fill_buffer_seq,CRM TRANSMIT nummber 84,-1
dsi3_crm.log,UVM,UVM_INFO,482683.55755,crm_fill_buffer_seq,CRM TRANSMIT nummber 85,-1
dsi3_crm.log,UVM,UVM_INFO,483200.87755,crm_fill_buffer_seq,CRM TRANSMIT nummber 86,-1
dsi3_crm.log,UVM,UVM_INFO,483718.19755,crm_fill_buffer_seq,CRM TRANSMIT nummber 87,-1
dsi3_crm.log,UVM,UVM_INFO,484235.51755,crm_fill_buffer_seq,CRM TRANSMIT nummber 88,-1
dsi3_crm.log,UVM,UVM_INFO,484752.83755,crm_fill_buffer_seq,CRM TRANSMIT nummber 89,-1
dsi3_crm.log,UVM,UVM_INFO,485270.15755,crm_fill_buffer_seq,CRM TRANSMIT nummber 90,-1
dsi3_crm.log,UVM,UVM_INFO,485787.47755,crm_fill_buffer_seq,CRM TRANSMIT nummber 91,-1
dsi3_crm.log,UVM,UVM_INFO,486304.79755,crm_fill_buffer_seq,CRM TRANSMIT nummber 92,-1
dsi3_crm.log,UVM,UVM_INFO,486822.11755,crm_fill_buffer_seq,CRM TRANSMIT nummber 93,-1
dsi3_crm.log,UVM,UVM_INFO,487339.43755,crm_fill_buffer_seq,CRM TRANSMIT nummber 94,-1
dsi3_crm.log,UVM,UVM_INFO,487856.75755,crm_fill_buffer_seq,CRM TRANSMIT nummber 95,-1
dsi3_crm.log,UVM,UVM_INFO,488374.07755,crm_fill_buffer_seq,CRM TRANSMIT nummber 96,-1
dsi3_crm.log,UVM,UVM_INFO,488891.39755,crm_fill_buffer_seq,CRM TRANSMIT nummber 97,-1
dsi3_crm.log,UVM,UVM_INFO,489408.71755,crm_fill_buffer_seq,CRM TRANSMIT nummber 98,-1
dsi3_crm.log,UVM,UVM_INFO,489926.03755,crm_fill_buffer_seq,CRM TRANSMIT nummber 99,-1
dsi3_crm.log,UVM,UVM_INFO,490443.35755,crm_fill_buffer_seq,CRM TRANSMIT nummber 100,-1
dsi3_crm.log,UVM,UVM_INFO,490960.67755,crm_fill_buffer_seq,CRM TRANSMIT nummber 101,-1
dsi3_crm.log,UVM,UVM_INFO,491477.99755,crm_fill_buffer_seq,CRM TRANSMIT nummber 102,-1
dsi3_crm.log,UVM,UVM_INFO,491995.31755,crm_fill_buffer_seq,CRM TRANSMIT nummber 103,-1
dsi3_crm.log,UVM,UVM_INFO,492512.63755,crm_fill_buffer_seq,CRM TRANSMIT nummber 104,-1
dsi3_crm.log,UVM,UVM_INFO,493029.95755,crm_fill_buffer_seq,CRM TRANSMIT nummber 105,-1
dsi3_crm.log,UVM,UVM_INFO,493547.27755,crm_fill_buffer_seq,CRM TRANSMIT nummber 106,-1
dsi3_crm.log,UVM,UVM_INFO,494064.59755,crm_fill_buffer_seq,CRM TRANSMIT nummber 107,-1
dsi3_crm.log,UVM,UVM_INFO,494581.91755,crm_fill_buffer_seq,CRM TRANSMIT nummber 108,-1
dsi3_crm.log,UVM,UVM_INFO,495099.23755,crm_fill_buffer_seq,CRM TRANSMIT nummber 109,-1
dsi3_crm.log,UVM,UVM_INFO,495616.55755,crm_fill_buffer_seq,CRM TRANSMIT nummber 110,-1
dsi3_crm.log,UVM,UVM_INFO,496133.87755,crm_fill_buffer_seq,CRM TRANSMIT nummber 111,-1
dsi3_crm.log,UVM,UVM_INFO,496651.19755,crm_fill_buffer_seq,CRM TRANSMIT nummber 112,-1
dsi3_crm.log,UVM,UVM_INFO,497168.51755,crm_fill_buffer_seq,CRM TRANSMIT nummber 113,-1
dsi3_crm.log,UVM,UVM_INFO,497685.83755,crm_fill_buffer_seq,CRM TRANSMIT nummber 114,-1
dsi3_crm.log,UVM,UVM_INFO,498203.15755,crm_fill_buffer_seq,CRM TRANSMIT nummber 115,-1
dsi3_crm.log,UVM,UVM_INFO,498720.47755,crm_fill_buffer_seq,CRM TRANSMIT nummber 116,-1
dsi3_crm.log,UVM,UVM_INFO,499237.79755,crm_fill_buffer_seq,CRM TRANSMIT nummber 117,-1
dsi3_crm.log,UVM,UVM_INFO,499755.11755,crm_fill_buffer_seq,CRM TRANSMIT nummber 118,-1
dsi3_crm.log,UVM,UVM_INFO,500272.43755,crm_fill_buffer_seq,CRM TRANSMIT nummber 119,-1
dsi3_crm.log,UVM,UVM_INFO,500789.75755,crm_fill_buffer_seq,CRM TRANSMIT nummber 120,-1
dsi3_crm.log,UVM,UVM_INFO,501307.07755,crm_fill_buffer_seq,CRM TRANSMIT nummber 121,-1
dsi3_crm.log,UVM,UVM_INFO,501824.39755,crm_fill_buffer_seq,CRM TRANSMIT nummber 122,-1
dsi3_crm.log,UVM,UVM_INFO,502341.71755,crm_fill_buffer_seq,CRM TRANSMIT nummber 123,-1
dsi3_crm.log,UVM,UVM_INFO,502859.03755,crm_fill_buffer_seq,CRM TRANSMIT nummber 124,-1
dsi3_crm.log,UVM,UVM_INFO,503376.35755,crm_fill_buffer_seq,CRM TRANSMIT nummber 125,-1
dsi3_crm.log,UVM,UVM_INFO,503893.67755,crm_fill_buffer_seq,CRM TRANSMIT nummber 126,-1
dsi3_crm.log,UVM,UVM_INFO,504410.99755,crm_fill_buffer_seq,CRM TRANSMIT nummber 127,-1
dsi3_crm.log,UVM,UVM_INFO,504927.31755,sim:measure,'STATUS_WORD' status = PASS,-1
dsi3_crm.log,UVM,UVM_INFO,504932.15755,crm_fill_buffer_seq,CRM TRANSMIT nummber 128,-1
dsi3_crm.log,UVM,UVM_INFO,505448.47755,sim:measure,'STATUS_WORD' status = PASS,-1
dsi3_crm.log,UVM,UVM_INFO,505453.31755,crm_fill_buffer_seq,CRM TRANSMIT nummber 129,-1
dsi3_crm.log,UVM,UVM_INFO,505969.63755,sim:measure,'STATUS_WORD' status = PASS,-1
dsi3_crm.log,UVM,UVM_INFO,505974.47755,crm_fill_buffer_seq,CRM TRANSMIT nummber 130,-1
dsi3_crm.log,UVM,UVM_INFO,506490.79755,sim:measure,'STATUS_WORD' status = PASS,-1
dsi3_crm.log,UVM,UVM_INFO,506495.63755,crm_fill_buffer_seq,CRM TRANSMIT nummber 131,-1
dsi3_crm.log,UVM,UVM_INFO,507011.95755,sim:measure,'STATUS_WORD' status = PASS,-1
dsi3_crm.log,UVM,UVM_INFO,507016.79755,crm_fill_buffer_seq,CRM TRANSMIT nummber 132,-1
dsi3_crm.log,UVM,UVM_INFO,507533.11755,sim:measure,'STATUS_WORD' status = PASS,-1
dsi3_crm.log,UVM,UVM_INFO,507537.95755,crm_fill_buffer_seq,CRM TRANSMIT nummber 133,-1
dsi3_crm.log,UVM,UVM_INFO,508054.27755,sim:measure,'STATUS_WORD' status = PASS,-1
dsi3_crm.log,UVM,UVM_INFO,508059.11755,crm_fill_buffer_seq,CRM TRANSMIT nummber 134,-1
dsi3_crm.log,UVM,UVM_INFO,508575.43755,sim:measure,'STATUS_WORD' status = PASS,-1
dsi3_crm.log,UVM,UVM_INFO,508580.27755,crm_fill_buffer_seq,CRM TRANSMIT nummber 135,-1
dsi3_crm.log,UVM,UVM_INFO,509096.59755,sim:measure,'STATUS_WORD' status = PASS,-1
dsi3_crm.log,UVM,UVM_INFO,509101.43755,crm_fill_buffer_seq,CRM TRANSMIT nummber 136,-1
dsi3_crm.log,UVM,UVM_INFO,509617.75755,sim:measure,'STATUS_WORD' status = PASS,-1
dsi3_crm.log,UVM,UVM_INFO,509725.47755,crm_random_on_different_channels_seq,crm_random_on_different_channels_seq sequence starting,-1
dsi3_crm.log,UVM,UVM_INFO,509725.47855,sim:description:1,*CRM TRANSMIT on random channel,-1
dsi3_crm.log,UVM,UVM_INFO,520665.37355,m_master_transmission_checker_0,ignored TE (timing error) flag because of gray zone timing,-1
dsi3_crm.log,UVM,UVM_INFO,522000.03855,crm_read_status_during_reception_seq,crm_read_status_during_reception_seq sequence starting,-1
dsi3_crm.log,UVM,UVM_INFO,522000.03955,sim:description:1,*read IC status during CRM transmission on all channels,-1
dsi3_crm.log,UVM,UVM_INFO,522379.13455,m_master_transmission_checker_1,"ignored CR1 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_INFO,522379.13455,m_master_transmission_checker_1,"ignored CR1 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_INFO,522382.01455,m_master_transmission_checker_0,"ignored CR0 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_INFO,522382.01455,m_master_transmission_checker_0,"ignored CR0 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_INFO,522382.01455,m_master_transmission_checker_1,"ignored CR1 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_INFO,522382.01455,m_master_transmission_checker_1,"ignored CR1 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_INFO,522384.89455,m_master_transmission_checker_0,"ignored CR0 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_INFO,522384.89455,m_master_transmission_checker_0,"ignored CR0 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_INFO,522384.89455,m_master_transmission_checker_1,"ignored CR1 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_INFO,522384.89455,m_master_transmission_checker_1,"ignored CR1 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_INFO,522387.77455,m_master_transmission_checker_0,"ignored CR0 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_INFO,522387.77455,m_master_transmission_checker_0,"ignored CR0 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_INFO,522387.77455,m_master_transmission_checker_1,"ignored CR1 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_INFO,522387.77455,m_master_transmission_checker_1,"ignored CR1 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_INFO,522390.65455,m_master_transmission_checker_0,"ignored CR0 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_INFO,522390.65455,m_master_transmission_checker_0,"ignored CR0 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_INFO,522390.65455,m_master_transmission_checker_1,"ignored CR1 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_INFO,522390.65455,m_master_transmission_checker_1,"ignored CR1 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_INFO,522393.53455,m_master_transmission_checker_0,"ignored CR0 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_INFO,522393.53455,m_master_transmission_checker_0,"ignored CR0 flag in status word, because of gray zone timing between status read and reception of DSI data",-1
dsi3_crm.log,UVM,UVM_ERROR,522505.53455,spi_dsi_data_packet,Unexpected flags at channel 0! Flag SE was not set correctly! Exp. 0 but got 1,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,sim:status,PASS,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,sim:end,dsi3_crm sequence completed,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,real_signal_coverage,Coverage score = 0.0%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,digital_signal_coverage,Coverage score = 75.0%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,digital_signal_coverage,Coverage score = 75.0%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,dsi3_master_coverage,Coverage score = 50.0%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,dsi3_master_coverage,Coverage score = 50.0%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,dsi3_slave_coverage,Coverage score = 25.7%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,dsi3_slave_coverage,Coverage score = 25.7%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,real_signal_coverage,Coverage score = 0.0%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,real_signal_coverage,Coverage score = 0.0%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,digital_signal_coverage,Coverage score = 75.0%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,jtag_master_coverage,Coverage score = 0.0%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,real_signal_coverage,Coverage score = 0.0%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,osc_coverage,Coverage score = 25.8%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,digital_signal_coverage,Coverage score = 37.5%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,digital_signal_coverage,Coverage score = 75.0%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,digital_signal_coverage,Coverage score = 37.5%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,digital_signal_coverage,Coverage score = 75.0%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,real_signal_coverage,Coverage score = 0.0%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,digital_signal_coverage,Coverage score = 0.0%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,real_signal_coverage,Coverage score = 0.0%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,real_signal_coverage,Coverage score = 0.0%,-1
dsi3_crm.log,UVM,UVM_INFO,523665.63955,real_signal_coverage,Coverage score = 0.0%,-1
dsi3_crm.log,Config,,0.0,CONFIG,UVM_VERBOSITY=UVM_MEDIUM,-1
dsi3_crm_ecc_2_bit_error_sim.log,Config,,0.0,CONFIG,UVM_VERBOSITY=UVM_MEDIUM,-1
dsi3_crm_ecc_2_bit_error_sim.log,Config,,0.0,CONFIG,uvm_set_type_override=top_default_seq,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,0.0,UVM_VERDI_DPI,uvm_verdi DPI routines are compiled off. Recompile without +define+UVM_NO_VERDI_DPI,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,0.0,dsi3_crm_ecc_2_bit_error_seq,dsi3_crm_ecc_2_bit_error_seq sequence starting,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,0.001,sim:task,dsi3_crm_ecc_2_bit_error,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2120.001,sim:description,'''Testcase for double bit ECC failures''',-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2120.001,sim:description,'''Testcase for single bit ECC failures''',-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2178.721,ecc_dsi3_crm_data_buffer_fsm_seq,ecc_dsi3_crm_data_buffer_fsm_seq sequence starting,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2178.722,sim:description:2,**double bit error in DSI3 data buffer FSM state at channel 0,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2187.402,sim:measure,'IRQ_MASK' status = PASS,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2196.082,sim:measure,'ECC_IRQ_MASK' status = PASS,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2204.762,sim:measure,'ECC_CORR_IRQ_MASK' status = PASS,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2213.442,sim:measure,'ECC_CORR_IRQ_STAT' status = PASS,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2222.122,sim:measure,'ECC_IRQ_STAT' status = PASS,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2230.802,sim:measure,'IRQ_STAT' status = PASS,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2233.682,single_crm_on_all_channels_seq,single_crm_on_all_channels_seq sequence starting,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2233.683,sim:description:2,**single CRM transmit on all channels,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2574.468278,ecc_dsi3_crm_data_buffer_fsm_seq,read DSI3 data buffer FSM state with 01,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2574.468278,ecc_dsi3_crm_data_buffer_fsm_seq,force DSI3 data buffer FSM state with 04,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2574.468278,ecc_dsi3_crm_data_buffer_fsm_seq,force top_tb.th.i_dut_wrapper.xtop.xdigtop.i_logic_top.i_buffers.generate_dsi_buffers[0].i_dsi3_crm_data_buffer.i_state_fsm_ecc_register.data_reg with 04,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2574.568278,ecc_dsi3_crm_data_buffer_fsm_seq,release top_tb.th.i_dut_wrapper.xtop.xdigtop.i_logic_top.i_buffers.generate_dsi_buffers[0].i_dsi3_crm_data_buffer.i_state_fsm_ecc_register.data_reg,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2602.448278,ecc_dsi3_crm_data_buffer_fsm_seq,bit_error = TWO_BIT_ERR,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2606.288278,sim:measure,'ECC_CORR_IRQ_STAT' status = PASS,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2610.128278,sim:measure,'ECC_IRQ_STAT' status = PASS,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2613.968278,sim:measure,'IRQ_STAT' status = PASS,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2626.488278,sim:measure,'ECC_CORR_IRQ_MASK' status = PASS,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2639.008278,sim:measure,'ECC_IRQ_MASK' status = PASS,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2651.528278,sim:measure,'ECC_CORR_IRQ_MASK' status = PASS,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2664.048278,sim:measure,'ECC_IRQ_MASK' status = PASS,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2676.568278,sim:measure,'IRQ_MASK' status = PASS,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2689.088278,sim:measure,'IRQ_MASK' status = PASS,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2697.768278,sim:measure,'ECC_CORR_IRQ_STAT' status = PASS,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2706.448278,sim:measure,'ECC_IRQ_STAT' status = PASS,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2715.128278,sim:measure,'IRQ_STAT' status = PASS,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,2747.123,spi_dsi_data_packet,Unexpected flags at channel 1! Flag SCE was not set correctly! Exp. 0 but got 1,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,2747.123,spi_read_crm_data_packets_seq,"Unexpected data at channel 1 at word index 0, expected 0x47b0, got 0x0000!",-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,2747.123,spi_read_crm_data_packets_seq,"Unexpected data at channel 1 at word index 1, expected 0x8ab4, got 0x0000!",-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,2747.123,spi_read_crm_data_packets_seq,"Unexpected symbol count at channel 1, expected 8 symbols, got 0!",-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2850.003,single_crm_on_all_channels_seq,single_crm_on_all_channels_seq sequence starting,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,2850.004,sim:description:2,**single CRM transmit on all channels,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,3363.444,spi_dsi_data_packet,Unexpected flags at channel 0! Flag SCE was not set correctly! Exp. 0 but got 1,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,3363.444,spi_read_crm_data_packets_seq,"Unexpected data at channel 0 at word index 0, expected 0x8cb2, got 0x0000!",-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,3363.444,spi_read_crm_data_packets_seq,"Unexpected data at channel 0 at word index 1, expected 0x120d, got 0x0000!",-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,3363.444,spi_read_crm_data_packets_seq,"Unexpected symbol count at channel 0, expected 8 symbols, got 0!",-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,3363.444,spi_dsi_data_packet,Unexpected flags at channel 1! Flag SCE was not set correctly! Exp. 0 but got 1,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,3363.444,spi_read_crm_data_packets_seq,"Unexpected data at channel 1 at word index 0, expected 0x896f, got 0x0000!",-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,3363.444,spi_read_crm_data_packets_seq,"Unexpected data at channel 1 at word index 1, expected 0xeabb, got 0x0000!",-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,3363.444,spi_read_crm_data_packets_seq,"Unexpected symbol count at channel 1, expected 8 symbols, got 0!",-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,3463.444,single_pdcm_on_all_channels_seq,single_pdcm_on_all_channels_seq sequence starting,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,3463.445,sim:description:2,**single PDCM on all channels,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,3463.445,upload_tdma_scheme_seq,upload_tdma_scheme_seq sequence starting,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,3521.126,upload_tdma_scheme_seq,uploaded TDMA scheme:,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,3521.126,upload_tdma_scheme_seq,upload_tdma_scheme_seq sequence starting,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,3578.807,upload_tdma_scheme_seq,uploaded TDMA scheme:,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,4642.247,single_pdcm_on_all_channels_seq,Check read for channel 0,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,4642.247,spi_dsi_data_packet,Unexpected flags at packet 0 at channel 0! Flag SCE was not set correctly! Exp. 0 but got 1,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,4642.247,spi_read_pdcm_frame_seq,"Unexpected data in channel 0 at packet index 0 at word index 0, expected 0x65ff, got 0x0000!",-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,4642.247,spi_read_pdcm_frame_seq,"Unexpected data in channel 0 at packet index 0 at word index 1, expected 0x84eb, got 0x0000!",-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,4642.247,spi_read_pdcm_frame_seq,"Unexpected symbol count at packet index 0 at channel 0, expected 8 symbols, got 0!",-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,4642.247,single_pdcm_on_all_channels_seq,Check read for channel 1,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,4642.247,spi_dsi_data_packet,Unexpected flags at packet 0 at channel 1! Flag SCE was not set correctly! Exp. 0 but got 1,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,4642.247,spi_read_pdcm_frame_seq,"Unexpected data in channel 1 at packet index 0 at word index 0, expected 0x65ff, got 0x0000!",-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,4642.247,spi_read_pdcm_frame_seq,"Unexpected data in channel 1 at packet index 0 at word index 1, expected 0x84eb, got 0x0000!",-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_ERROR,4642.247,spi_read_pdcm_frame_seq,"Unexpected symbol count at packet index 0 at channel 1, expected 8 symbols, got 0!",-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,4662.807,single_pdcm_on_all_channels_seq,Check read for channel 0,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,4662.807,single_pdcm_on_all_channels_seq,Check read for channel 1,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,4762.807,ecc_dsi3_crm_data_buffer_read_pointer_seq,ecc_dsi3_crm_data_buffer_read_pointer_seq sequence starting,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,4762.808,sim:description:2,**double bit error in DSI3 data buffer read pointer at channel 0,-1
dsi3_crm_ecc_2_bit_error_sim.log,UVM,UVM_INFO,4771.488,sim:measure,'IRQ_MASK' status = PASS,-1
